konto	konto_namn_officiell	konto_namn_ascii	niva	huvudgrupp_kod	huvudgrupp_namn_ascii	huvudkonto_kod	huvudkonto_namn_ascii	k2_blocked	auto_select_policy	sokord	stodfraser	tvetydiga_intentioner
5610	Personbils- och mc-kostnader, m.m.	personbils- och mc-kostnader, m.m.	main	56	kostnader for transportmedel	5610	personbils- och mc-kostnader, m.m.	false	exact_name_allowed	5610 | bas 5610 | extern kostnad | konto 5610 | kostnad | kostnader | kostnader transportmedel | mc | mc kostnader | personbils | personbils mc | personbils mc kostnader | personbils och mc kostnader m m | transportmedel	bas konto 5610 personbils och mc kostnader m m | extern kostnad personbils och mc kostnader m m | konto 5610 personbils och mc kostnader m m | kostnader för transportmedel | kostnader för transportmedel personbils och mc kostnader m m | m m | personbils mc kostnader | personbils och mc kostnader | personbils och mc kostnader m m	
5611	Drivmedel för personbilar, mc, m.m.	drivmedel for personbilar, mc, m.m.	sub	56	kostnader for transportmedel	5610	personbils- och mc-kostnader, m.m.	false	candidate_only	5611 | bas 5611 | bensin | bensin personbil | bransle | diesel | diesel personbil | drivmedel | drivmedel för personbilar mc m m | drivmedel personbilar | drivmedel personbilar mc | extern kostnad | konto 5611 | kostnader | kostnader transportmedel | mc | mc kostnader | personbil | personbilar | personbilar mc | personbils | personbils mc | tankning | tankning personbil | transportmedel	bas konto 5611 drivmedel för personbilar mc m m | bensin | bensin personbil | bransle | diesel | diesel personbil | drivmedel för personbilar | drivmedel för personbilar mc m m | drivmedel personbilar mc | extern kostnad drivmedel för personbilar mc m m | konto 5611 drivmedel för personbilar mc m m | kostnader för transportmedel | kostnader för transportmedel drivmedel för personbilar mc m m | m m | mc | personbils och mc kostnader m m | personbils och mc kostnader m m drivmedel för personbilar mc m m | tankning | tankning personbil	
5612	Försäkring och skatt för personbilar, mc, m.m.	forsakring och skatt for personbilar, mc, m.m.	sub	56	kostnader for transportmedel	5610	personbils- och mc-kostnader, m.m.	false	exact_name_allowed	5612 | bas 5612 | extern kostnad | försäkring | försäkring och skatt för personbilar mc m m | försäkring skatt | försäkring skatt personbilar | försäkring skatt personbilar mc | konto 5612 | kostnader | kostnader transportmedel | mc | mc kostnader | personbil | personbilar | personbilar mc | personbils | personbils mc | skatt | skatt personbilar | skatt personbilar mc | transportmedel	bas konto 5612 försäkring och skatt för personbilar mc m m | extern kostnad försäkring och skatt för personbilar mc m m | försäkring och skatt för personbilar | försäkring och skatt för personbilar mc m m | försäkring skatt personbilar mc | konto 5612 försäkring och skatt för personbilar mc m m | kostnader för transportmedel | kostnader för transportmedel försäkring och skatt för personbilar mc m m | m m | mc | personbils och mc kostnader m m | personbils och mc kostnader m m försäkring och skatt för personbilar mc m m	
5613	Reparation och underhåll av personbilar, mc, m.m.	reparation och underhall av personbilar, mc, m.m.	sub	56	kostnader for transportmedel	5610	personbils- och mc-kostnader, m.m.	false	exact_name_allowed	5613 | bas 5613 | extern kostnad | konto 5613 | kostnader | kostnader transportmedel | mc | mc kostnader | personbil | personbilar | personbilar mc | personbils | personbils mc | reparation | reparation och underhall av personbilar mc m m | reparation underhall | reparation underhall personbilar | reparation underhall personbilar mc | reparationskostnad | servicekostnad | transportmedel | underhall | underhall personbilar | underhall personbilar mc | underhallsarbete	bas konto 5613 reparation och underhall av personbilar mc m m | extern kostnad reparation och underhall av personbilar mc m m | konto 5613 reparation och underhall av personbilar mc m m | kostnader för transportmedel | kostnader för transportmedel reparation och underhall av personbilar mc m m | m m | mc | personbils och mc kostnader m m | personbils och mc kostnader m m reparation och underhall av personbilar mc m m | reparation och underhall av personbilar | reparation och underhall av personbilar mc m m | reparation underhall personbilar mc | reparationskostnad | servicekostnad | underhallsarbete	
5615	Leasing av personbilar, mc, m.m.	leasing av personbilar, mc, m.m.	sub	56	kostnader for transportmedel	5610	personbils- och mc-kostnader, m.m.	false	candidate_only	5615 | bas 5615 | extern kostnad | konto 5615 | kostnader | kostnader transportmedel | leasing | leasing av personbilar mc m m | leasing personbilar | leasing personbilar mc | leasingavgift | leasingkostnad | mc | mc kostnader | personbil | personbilar | personbilar mc | personbils | personbils mc | transportmedel	bas konto 5615 leasing av personbilar mc m m | extern kostnad leasing av personbilar mc m m | konto 5615 leasing av personbilar mc m m | kostnader för transportmedel | kostnader för transportmedel leasing av personbilar mc m m | leasing av personbilar | leasing av personbilar mc m m | leasing personbilar mc | leasingavgift | leasingkostnad | m m | mc | personbils och mc kostnader m m | personbils och mc kostnader m m leasing av personbilar mc m m	
5616	Trängselskatt personbilar	trangselskatt personbilar	sub	56	kostnader for transportmedel	5610	personbils- och mc-kostnader, m.m.	false	candidate_only	5616 | bas 5616 | extern kostnad | konto 5616 | kostnader | kostnader transportmedel | mc | mc kostnader | passage | passageavgift | passageavgift personbil | personbil | personbilar | personbils | personbils mc | trangselskatt | trangselskatt passage | trangselskatt personbil | trangselskatt personbilar | transportmedel	bas konto 5616 trangselskatt personbilar | extern kostnad trangselskatt personbilar | konto 5616 trangselskatt personbilar | kostnader för transportmedel | kostnader för transportmedel trangselskatt personbilar | passageavgift personbil | personbils och mc kostnader m m | personbils och mc kostnader m m trangselskatt personbilar | trangselskatt | trangselskatt passage | trangselskatt personbil | trangselskatt personbilar	
5619	Övriga kostnader för personbilar och mc, m.m.	ovriga kostnader for personbilar och mc, m.m.	sub	56	kostnader for transportmedel	5610	personbils- och mc-kostnader, m.m.	false	exact_name_allowed	5619 | bas 5619 | extern kostnad | konto 5619 | kostnad | kostnader | kostnader personbilar | kostnader personbilar mc | kostnader transportmedel | mc | mc kostnader | övriga kostnader för personbilar och mc m m | personbil | personbilar | personbilar mc | personbils | personbils mc | transportmedel	bas konto 5619 övriga kostnader för personbilar och mc m m | extern kostnad övriga kostnader för personbilar och mc m m | konto 5619 övriga kostnader för personbilar och mc m m | kostnader för transportmedel | kostnader för transportmedel övriga kostnader för personbilar och mc m m | kostnader personbilar mc | m m | övriga kostnader för personbilar och mc | övriga kostnader för personbilar och mc m m | personbils och mc kostnader m m | personbils och mc kostnader m m övriga kostnader för personbilar och mc m m	
5620	Lastbils- och busskostnader, m.m.	lastbils- och busskostnader, m.m.	main	56	kostnader for transportmedel	5620	lastbils- och busskostnader, m.m.	false	exact_name_allowed	5620 | bas 5620 | busskostnad | busskostnader | extern kostnad | konto 5620 | kostnader | kostnader transportmedel | lastbils | lastbils busskostnader | lastbils och busskostnader m m | transportmedel	bas konto 5620 lastbils och busskostnader m m | extern kostnad lastbils och busskostnader m m | konto 5620 lastbils och busskostnader m m | kostnader för transportmedel | kostnader för transportmedel lastbils och busskostnader m m | lastbils busskostnader | lastbils och busskostnader | lastbils och busskostnader m m | m m	
5621	Drivmedel lastbilar och bussar	drivmedel lastbilar och bussar	sub	56	kostnader for transportmedel	5620	lastbils- och busskostnader, m.m.	false	candidate_only	5621 | bas 5621 | bensin | bensin lastbil | bransle | buss | bussar | busskostnader | diesel | diesel lastbil | drivmedel | drivmedel lastbilar | drivmedel lastbilar bussar | drivmedel lastbilar och bussar | extern kostnad | konto 5621 | kostnader | kostnader transportmedel | lastbil | lastbilar | lastbilar bussar | lastbils | lastbils busskostnader | tankning | tankning lastbil | transportmedel	bas konto 5621 drivmedel lastbilar och bussar | bensin | bensin lastbil | bransle | diesel | diesel lastbil | drivmedel lastbilar bussar | drivmedel lastbilar och bussar | extern kostnad drivmedel lastbilar och bussar | konto 5621 drivmedel lastbilar och bussar | kostnader för transportmedel | kostnader för transportmedel drivmedel lastbilar och bussar | lastbils och busskostnader m m | lastbils och busskostnader m m drivmedel lastbilar och bussar | tankning | tankning lastbil	
5622	Försäkring och skatt lastbilar och bussar	forsakring och skatt lastbilar och bussar	sub	56	kostnader for transportmedel	5620	lastbils- och busskostnader, m.m.	false	exact_name_allowed	5622 | bas 5622 | buss | bussar | busskostnader | extern kostnad | försäkring | försäkring och skatt lastbilar och bussar | försäkring skatt | försäkring skatt lastbilar | försäkring skatt lastbilar bussar | konto 5622 | kostnader | kostnader transportmedel | lastbil | lastbilar | lastbilar bussar | lastbils | lastbils busskostnader | skatt | skatt lastbilar | skatt lastbilar bussar | transportmedel	bas konto 5622 försäkring och skatt lastbilar och bussar | extern kostnad försäkring och skatt lastbilar och bussar | försäkring och skatt lastbilar och bussar | försäkring skatt lastbilar bussar | konto 5622 försäkring och skatt lastbilar och bussar | kostnader för transportmedel | kostnader för transportmedel försäkring och skatt lastbilar och bussar | lastbils och busskostnader m m | lastbils och busskostnader m m försäkring och skatt lastbilar och bussar	
5623	Reparation och underhåll lastbilar och bussar	reparation och underhall lastbilar och bussar	sub	56	kostnader for transportmedel	5620	lastbils- och busskostnader, m.m.	false	exact_name_allowed	5623 | bas 5623 | buss | bussar | busskostnader | extern kostnad | konto 5623 | kostnader | kostnader transportmedel | lastbil | lastbilar | lastbilar bussar | lastbils | lastbils busskostnader | reparation | reparation och underhall lastbilar och bussar | reparation underhall | reparation underhall lastbilar | reparation underhall lastbilar bussar | reparationskostnad | servicekostnad | transportmedel | underhall | underhall lastbilar | underhall lastbilar bussar | underhallsarbete	bas konto 5623 reparation och underhall lastbilar och bussar | extern kostnad reparation och underhall lastbilar och bussar | konto 5623 reparation och underhall lastbilar och bussar | kostnader för transportmedel | kostnader för transportmedel reparation och underhall lastbilar och bussar | lastbils och busskostnader m m | lastbils och busskostnader m m reparation och underhall lastbilar och bussar | reparation och underhall lastbilar och bussar | reparation underhall lastbilar bussar | reparationskostnad | servicekostnad | underhallsarbete	
5625	Leasing lastbilar och bussar	leasing lastbilar och bussar	sub	56	kostnader for transportmedel	5620	lastbils- och busskostnader, m.m.	false	candidate_only	5625 | bas 5625 | buss | bussar | busskostnader | extern kostnad | konto 5625 | kostnader | kostnader transportmedel | lastbil | lastbilar | lastbilar bussar | lastbils | lastbils busskostnader | leasing | leasing lastbilar | leasing lastbilar bussar | leasing lastbilar och bussar | leasingavgift | leasingkostnad | transportmedel	bas konto 5625 leasing lastbilar och bussar | extern kostnad leasing lastbilar och bussar | konto 5625 leasing lastbilar och bussar | kostnader för transportmedel | kostnader för transportmedel leasing lastbilar och bussar | lastbils och busskostnader m m | lastbils och busskostnader m m leasing lastbilar och bussar | leasing lastbilar bussar | leasing lastbilar och bussar | leasingavgift | leasingkostnad	
5626	Trängselskatt lastbilar och bussar	trangselskatt lastbilar och bussar	sub	56	kostnader for transportmedel	5620	lastbils- och busskostnader, m.m.	false	candidate_only	5626 | bas 5626 | buss | bussar | busskostnader | extern kostnad | konto 5626 | kostnader | kostnader transportmedel | lastbil | lastbilar | lastbilar bussar | lastbils | lastbils busskostnader | passage | trangselskatt | trangselskatt lastbilar | trangselskatt lastbilar bussar | trangselskatt lastbilar och bussar | trangselskatt passage | transportmedel	bas konto 5626 trangselskatt lastbilar och bussar | extern kostnad trangselskatt lastbilar och bussar | konto 5626 trangselskatt lastbilar och bussar | kostnader för transportmedel | kostnader för transportmedel trangselskatt lastbilar och bussar | lastbils och busskostnader m m | lastbils och busskostnader m m trangselskatt lastbilar och bussar | trangselskatt | trangselskatt lastbilar bussar | trangselskatt lastbilar och bussar | trangselskatt passage	
